--------- beginning of main
01-06 15:26:17.532  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1386.0, y[0]=158.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5586467, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=938320378 }
01-06 15:26:18.203  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1383.0, y[0]=147.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5587138, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=493088799 }
01-06 15:26:18.213  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1381.0, y[0]=142.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5587148, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=557001872 }
01-06 15:26:18.223  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1378.0, y[0]=139.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5587158, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=240747008 }
01-06 15:26:18.240  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1377.0, y[0]=137.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5587175, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=325373039 }
01-06 15:26:18.243  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1377.0, y[0]=135.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5587179, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=306178597 }
01-06 15:26:18.253  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1377.0, y[0]=133.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5587189, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=708825267 }
01-06 15:26:18.263  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1377.0, y[0]=131.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5587199, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=149123413 }
01-06 15:26:18.283  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1566.0, y[0]=0.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5587218, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=895621017 }
01-06 15:26:19.051  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1369.0, y[0]=135.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5587986, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=1033985992 }
01-06 15:26:19.067  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1369.0, y[0]=134.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5588002, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=814761978 }
01-06 15:26:19.071  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1369.0, y[0]=132.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5588007, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=50427509 }
01-06 15:26:19.082  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1369.0, y[0]=130.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5588018, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=665515669 }
01-06 15:26:19.091  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1369.0, y[0]=129.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5588027, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=562372894 }
01-06 15:26:19.111  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1369.0, y[0]=129.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5588047, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=44927571 }
01-06 15:26:19.122  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1369.0, y[0]=129.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5588057, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=988476143 }
01-06 15:26:19.132  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1369.0, y[0]=129.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5588068, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=919382333 }
01-06 15:26:19.142  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1369.0, y[0]=129.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5588078, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=222308263 }
01-06 15:26:19.158  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1370.0, y[0]=129.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5588093, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=317378979 }
01-06 15:26:19.163  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1371.0, y[0]=129.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5588098, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=491116507 }
01-06 15:26:19.173  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1373.0, y[0]=127.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5588108, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=479112656 }
01-06 15:26:19.183  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1381.0, y[0]=127.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5588118, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=620077877 }
01-06 15:26:19.203  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=1381.0, y[0]=127.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5588138, downTime=5585309, deviceId=4, source=0x300008, displayId=-1, eventId=317900904 }
01-06 15:26:20.515  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=1135.0, y[0]=145.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589450, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=538388745 }
01-06 15:26:20.525  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1149.0, y[0]=140.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589460, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=808793389 }
01-06 15:26:20.538  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1157.0, y[0]=137.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589474, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=433580295 }
01-06 15:26:20.545  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1161.0, y[0]=135.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589480, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=860731645 }
01-06 15:26:20.555  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1163.0, y[0]=134.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589490, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=121654878 }
01-06 15:26:20.565  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1152.0, y[0]=135.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589501, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=784402823 }
01-06 15:26:20.583  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1145.0, y[0]=137.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589519, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=45236054 }
01-06 15:26:20.585  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1140.0, y[0]=138.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589521, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=804619417 }
01-06 15:26:20.596  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1137.0, y[0]=139.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589531, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=4552304 }
01-06 15:26:20.606  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1135.0, y[0]=140.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589541, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=509571379 }
01-06 15:26:20.616  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1134.0, y[0]=141.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589551, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=786985782 }
01-06 15:26:20.629  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1133.0, y[0]=142.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589565, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=579076787 }
01-06 15:26:20.636  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1133.0, y[0]=142.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589572, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=962832989 }
01-06 15:26:20.646  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1133.0, y[0]=142.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589582, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=900598321 }
01-06 15:26:20.657  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1133.0, y[0]=142.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589592, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=121807295 }
01-06 15:26:20.676  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1138.0, y[0]=142.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589611, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=431805023 }
01-06 15:26:20.687  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1138.0, y[0]=138.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589622, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=742524931 }
01-06 15:26:20.697  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=1137.0, y[0]=127.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589633, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=958487176 }
01-06 15:26:20.707  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=1137.0, y[0]=127.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5589642, downTime=5589450, deviceId=4, source=0x300008, displayId=-1, eventId=856976683 }
01-06 15:26:22.886  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=957.0, y[0]=165.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5591821, downTime=5591821, deviceId=4, source=0x300008, displayId=-1, eventId=589002743 }
01-06 15:26:22.896  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=957.0, y[0]=160.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5591832, downTime=5591821, deviceId=4, source=0x300008, displayId=-1, eventId=252210760 }
01-06 15:26:22.907  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=957.0, y[0]=158.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5591842, downTime=5591821, deviceId=4, source=0x300008, displayId=-1, eventId=533646762 }
01-06 15:26:22.917  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=954.0, y[0]=156.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5591852, downTime=5591821, deviceId=4, source=0x300008, displayId=-1, eventId=93259771 }
01-06 15:26:22.932  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=951.0, y[0]=154.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5591867, downTime=5591821, deviceId=4, source=0x300008, displayId=-1, eventId=432429634 }
01-06 15:26:22.938  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=943.0, y[0]=154.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5591873, downTime=5591821, deviceId=4, source=0x300008, displayId=-1, eventId=976794756 }
01-06 15:26:22.947  1234  1978 D MicroXrInputService: #inputFilter - filterInputEvent: MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=939.0, y[0]=155.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=5591883, downTime=5591821, deviceId=4, source=0x300008, displayId=-1, eventId=294625503 }
